,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1
542,36047027000,0.8621611067927969,0.8270240639214768,0.8881587633027301,42353,503,46250,674,44286,972,0.14251646872712675,0.17487567567567566,0.2633789459422842
543,36047027100,0.8898140942792343,0.9263478825523223,0.9197850793974087,31933,443,30464,604,43686,1011,0.16647355400369523,0.23792016806722688,0.2777091058920478
544,36047027200,0.8902024138614627,0.8755552306109006,0.9383472094051521,25900,497,39083,724,46635,1028,0.23027027027027028,0.22229613898626002,0.2645223544548086
545,36047027300,0.8880099706985892,0.893970116538094,0.8881059089861215,24250,385,35962,548,56667,842,0.19051546391752577,0.18285968522329124,0.1783048335009794
546,36047027400,0.950510280541441,0.7926133438339495,0.9409038111070176,37288,573,45542,811,49583,957,0.18440248873632267,0.21369285494708182,0.23161164108666277
547,36047027500,0.8388019110896757,0.8729066418737246,0.9593034816281117,23087,423,40115,615,72857,1153,0.21986399272317755,0.18397108313598404,0.1899062547181465
548,36047027600,0.9418550762157564,0.88802226855303,0.9706816041493743,27813,503,35294,700,46361,953,0.21702081760327904,0.2380007933359778,0.24667285002480532
549,36047027700,0.8699248977981414,0.8175322275315401,0.8506986312929924,21212,377,22359,522,39861,913,0.2132755044314539,0.2801556420233463,0.2748551215473771
550,36047027800,0.9339092519485723,0.9052587141344755,0.9292496285477534,36908,520,31172,673,45854,936,0.16906903652324698,0.25907866033619914,0.24495136738343437
551,36047027900,0.8901887154844359,0.860314540883216,0.9515123023733539,27500,462,28375,615,55082,783,0.2016,0.26008810572687224,0.1705820413202135
552,36047028000,0.9312474671791237,0.8194894482882776,0.860961672388841,27710,516,51074,673,68818,985,0.2234572356549982,0.1581235070681756,0.17175738905518906
553,36047028100,0.8228158764762252,0.570545130737089,0.8473541169987265,19899,371,14063,403,35208,733,0.2237298356701342,0.34388110644954845,0.2498295841854124
554,36047028200,0.9141129773164286,0.9222201838636607,0.8911481165895717,37758,563,41945,837,36989,1109,0.1789289686953758,0.23945643104064848,0.35978263808159183
555,36047028300,0.6194996594335727,0.6048814696458258,0.8028288525708644,10658,278,13919,441,20491,527,0.3130043160067555,0.3801997269918816,0.3086232980332829
556,36047028400,0.8612144186634348,0.8704626304430724,0.8774928625878988,30392,510,38452,718,38281,947,0.20136878125822585,0.22407156974929782,0.2968574488649722
557,36047028501,0.38372176932305374,0.9188114503162225,0.6023033374320594,13750,453,38438,675,96484,1427,0.39534545454545456,0.21072896612726988,0.17748020397164296
558,36047028502,0.66711467589824,0.631788680530529,0.6062320653965813,11896,191,15184,218,24808,402,0.1926698049764627,0.17228661749209695,0.1944534021283457
559,36047028600,0.9624849778293433,0.8516993556995424,0.9397624698141409,32484,547,29500,724,46134,948,0.20206871074990765,0.29450847457627116,0.2465860319937573
560,36047028700,0.6627842306300771,0.688866185712177,0.6351163239983317,8521,271,17850,417,22299,611,0.38164534679028284,0.2803361344537815,0.3288039822413561
561,36047028800,0.9056828914888548,0.8950000211312049,0.8391103255976406,30462,512,36467,721,32794,914,0.20169391372857987,0.23725560095428744,0.3344514240409831
562,36047028900,0.6096617184976536,0.8893619173171038,0.8912740401034386,9678,364,23045,552,41314,765,0.4513329200247985,0.2874376220438273,0.22220070678220458
563,36047029000,0.9497194703085378,0.9231798886017146,0.95844120765553,32134,505,32689,750,45536,1071,0.18858529906018548,0.2753219737526385,0.2822382290934645
564,36047029100,0.8091531515188164,0.9047620702397711,0.7975853810015724,21200,425,30489,620,35976,1007,0.24056603773584906,0.24402243432057463,0.33589059372915275
565,36047029200,0.8822224929936027,0.831300387134817,0.7693104930171938,26820,487,26733,688,30144,857,0.21789709172259508,0.30883178094489955,0.3411624203821656
566,36047029300,0.8770544676255777,0.8853122646254199,0.9805055184997674,20972,356,30595,421,46676,655,0.20370017165744803,0.16512502042817453,0.1683948924500814
567,36047029400,0.9107670636726973,0.8378588724884923,0.7487277367413224,31868,537,52254,735,27159,796,0.20220911258943142,0.1687909059593524,0.35170661659118524
568,36047029500,0.8873971955473493,0.8974977536897494,0.9735576160523712,34237,438,37661,648,55417,1085,0.1535181236673774,0.20647354026711984,0.23494595521229947
569,36047029600,0.9191070176075292,0.8859562276252636,0.9311290676693189,30114,498,43894,737,44402,1048,0.19844590555887626,0.20148539663735363,0.2832304851132832
570,36047029700,0.7957730608489565,0.888577753893307,0.9256537841474889,40125,512,35819,687,65179,1129,0.1531214953271028,0.23015717915073006,0.20785835928750057
571,36047029800,0.9036318585450606,0.8587256696727182,0.9419495430776083,31324,548,43393,740,48092,1070,0.20993487421785212,0.20464130159242275,0.266988272477751
572,36047029900,0.7498589703848131,0.7402718648767634,0.815295835566006,16336,391,22625,550,37026,1033,0.28721841332027426,0.29171270718232045,0.3347917679468482
573,36047030000,0.91474697436139,0.9052244095981932,0.942155681978242,30625,537,42639,768,42601,1009,0.21041632653061224,0.2161401533807078,0.2842186803126687
574,36047030100,0.8232856971581693,0.8439770325448375,0.8533311186679586,21167,480,32114,645,43469,1114,0.27212169887088394,0.24101637914928067,0.30752950378430605
575,36047030200,0.8903620008205149,0.8485785248634846,0.9699216293871281,34067,578,51331,697,48059,1091,0.2035987906184871,0.16294247141103815,0.27241515637029484
576,36047030300,0.6599311862828208,0.7920338635983157,0.7296663934014884,15143,343,19911,504,25000,856,0.2718087565211649,0.3037516950429411,0.41088
577,36047030400,0.8832451497843425,0.8555366907326802,0.937255214326814,41122,534,41275,720,41071,917,0.1558289966441321,0.20932768019382192,0.26792627401329405
578,36047030500,0.8408514937675323,0.8761501878452839,0.9138125331563879,23134,455,29857,673,54028,1274,0.23601625313391544,0.2704893324848444,0.2829643888354187
579,36047030600,0.9402560885601369,0.901655831267711,0.8617148840227709,30735,604,45288,746,63684,1041,0.2358223523670083,0.1976682564917859,0.1961560203504805
580,36047030700,0.6271549611925277,0.6092553402541114,0.7142495874084562,11250,176,11400,242,22057,426,0.18773333333333334,0.25473684210526315,0.23176315908781792
581,36047030800,0.916701362635854,0.9485620577169547,0.9780185102105919,33203,412,38792,593,51490,829,0.1489022076318405,0.18343988451227058,0.1932025636045834
582,36047030900,0.6698845117659542,0.8698844305630162,0.7518164898140166,15757,290,28922,374,20750,849,0.22085422351970552,0.1551759905953945,0.49098795180722893
583,36047031100,0.8972625038603391,0.78716277923973,0.8649344891328805,26071,469,27820,549,38525,933,0.21587204173219285,0.2368080517613228,0.29061648280337443
584,36047031300,0.8982194105354762,0.8708069404751849,0.8508586696182251,27754,395,26158,551,33077,885,0.1707861929811919,0.25277161862527714,0.32106902076971916
585,36047031400,0.914004110051141,0.9393676513994744,0.9686050359897966,37401,432,41196,568,56369,952,0.13860591962781743,0.16545295659772793,0.2026645851443169
586,36047031500,0.879226384696569,0.8775630616193508,0.878924894336511,23925,427,27600,639,39786,912,0.2141692789968652,0.2778260869565217,0.27507163323782235
587,36047031701,0.858133237182567,0.8667106191224739,0.8459255151960368,21273,430,31064,602,35593,1014,0.2425609928077845,0.2325521503991759,0.34186497344983563
588,36047031702,0.899736415940767,0.9015892467466856,0.8943933536271901,30970,480,32831,665,47417,1099,0.18598643848886018,0.24306295878894946,0.2781280975177679
589,36047031900,0.9672706964721544,0.8688677768139002,0.9340849955113152,31943,476,36875,630,44420,950,0.17881852048962213,0.20501694915254237,0.25664115263394865
590,36047032100,0.8447887794712129,0.8864067115228073,0.8878944097349254,23260,462,30737,641,37067,945,0.23834909716251074,0.2502521391157237,0.30593250060700894
591,36047032300,0.9050037338404817,0.9198053447244287,0.9179085381061141,26420,453,32090,609,41299,968,0.2057532172596518,0.22773449672795262,0.28126589021525944
592,36047032500,0.9369372090912822,0.9004305866852714,0.94168694012192,29655,467,30596,623,49469,959,0.18897319170460294,0.2443456661001438,0.23263053629545777
593,36047032600,0.6132041391306704,0.7703480644214842,0.7933973073130816,9786,284,16620,406,32721,646,0.3482526057633354,0.2931407942238267,0.2369120748143394
594,36047032700,0.8968164556072539,0.8801136313613039,0.9418891596380689,27448,509,41944,644,53913,910,0.22252987467210725,0.1842456608811749,0.20254855044237938
595,36047032800,0.7834007013373704,0.879345795311091,0.91759075443567,18929,349,32264,346,35734,681,0.22124782080405728,0.12868832134887181,0.22868976325068563
596,36047032900,0.9565799455154792,0.9232168168108171,0.8986366112825388,32203,463,29932,643,37556,945,0.1725305095798528,0.25778431110517175,0.30194908935988923
597,36047033000,0.7051634011272064,0.8307960474742384,0.7853189243477225,14152,300,23094,449,29500,511,0.25438100621820237,0.23330735255910626,0.207864406779661
598,36047033100,0.8380275288241011,0.8808613875407058,0.9046736453853405,21475,445,29009,607,45423,912,0.24866123399301512,0.25109448791754285,0.24093520903507035
599,36047033300,0.9315124262731372,0.9807214511709854,0.938608086287729,30949,508,40871,771,44076,935,0.196969207405732,0.22637077634508576,0.25456030492785187
600,36047033500,0.9320388515246136,0.9058570693250142,0.9625316932769048,36975,474,38717,762,60539,963,0.1538336713995943,0.23617532350130432,0.190885214489833
601,36047033600,0.8645276826184494,0.920372534104861,0.9718481875113614,44000,553,42292,624,69605,1063,0.15081818181818182,0.17705476212995366,0.18326269664535594
602,36047033700,0.9552051439433537,0.9456894108139724,0.9466314903773164,30203,499,35965,708,50766,1021,0.19825845114723703,0.23622966773251772,0.2413426308946933
603,36047033900,0.892900146113308,0.962350368028672,0.9627926458527768,29328,443,44063,620,59444,938,0.18126022913256956,0.16884914781108867,0.18935468676401318
604,36047034000,0.8451794715227688,0.6001397436477647,0.6912796719184833,20625,405,18040,271,26960,560,0.23563636363636364,0.1802660753880266,0.24925816023738873
605,36047034100,0.9360057356123923,0.9126342970169627,0.9678434506621515,26522,432,39559,606,56096,905,0.19546037252092602,0.1838266892489699,0.1935966913861951
606,36047034200,0.7542752368232888,0.6973155694007518,0.7894338777324023,16906,219,14883,291,31783,516,0.15544777002247723,0.2346301148961903,0.19482113079319133
607,36047034300,0.8754733875614196,0.8083273437113394,0.8284094905200255,21856,303,23265,309,30432,552,0.16636163982430455,0.15938104448742746,0.21766561514195584
608,36047034500,0.8596797008736654,0.9695385019008239,0.9612966437963134,23750,471,39609,654,57250,973,0.23797894736842104,0.1981367870938423,0.2039475982532751
609,36047034700,0.6489184955756783,0.7061603902920778,0.8698169015918129,12404,351,16667,510,34608,844,0.33956788132860366,0.36719265614687707,0.2926490984743412
610,36047034800,0.6449146015716883,0.88537754525736,0.8445701023697834,20645,450,29582,735,38209,1104,0.2615645434729959,0.29815428300993846,0.3467245936821168
611,36047034900,0.8255931816590019,0.8855253993526403,0.8918552387348094,20014,458,29329,618,40536,935,0.27460777455780955,0.2528555354768318,0.2767910005920663
612,36047035000,0.9206373332037966,0.9235694635456616,0.9516444029559381,26831,423,33286,565,51458,857,0.18918415265923744,0.20368923871898095,0.19985230673559018
613,36047035100,0.811124122473051,0.8946701595503536,0.9184877012578317,20672,416,29744,601,50333,1013,0.24148606811145512,0.24246906939214632,0.2415115331889615
614,36047035300,0.8502991458661541,0.8362635251841765,0.8461734850403261,22175,449,25652,572,32783,1012,0.2429763246899662,0.26758147512864494,0.3704358966537535
615,36047035400,0.9614939086126962,0.9112560467059944,0.9930799692093396,35417,377,37236,518,59926,748,0.12773526837394472,0.16693522397679664,0.1497847345058906
616,36047035500,0.8321474107108968,0.920778283659698,0.8705624062728797,21766,477,32586,651,35354,1020,0.2629789580079022,0.23973485545939974,0.34621259263449683
617,36047035601,0.9391989329255502,0.9111728690996198,0.936793191034759,31043,354,42111,532,53511,745,0.13684244435138357,0.15159934458929972,0.1670684532152268
618,36047035602,0.9377723031700474,0.9116912248732782,0.9758281834771325,31043,354,42111,532,52421,853,0.13684244435138357,0.15159934458929972,0.19526525629041797
619,36047035700,0.7846574542340783,0.7632343153425368,0.7664359180600572,17361,413,19125,482,35214,977,0.28546742699153277,0.3024313725490196,0.3329357641846993
620,36047035900,0.6824191721028668,0.727148524348764,0.7032446295432427,11637,401,20202,583,30167,962,0.4135086362464553,0.3463023463023463,0.3826698047535386
621,36047036001,0.811769590958346,0.8073274963058472,0.8223928600184973,18906,461,27819,597,40446,811,0.29260552205649,0.25752183759301195,0.240617119121792
622,36047036002,0.6557269891360077,0.7261124908607138,0.7222521077471172,11250,410,18201,576,23017,759,0.43733333333333335,0.3797593538816548,0.39570752052830516
623,36047036100,0.7104094100627547,0.8577766331581717,0.714617280561279,15000,388,24018,426,26597,806,0.3104,0.21284036972270798,0.3636500357183141
624,36047036200,0.9399959735863725,0.7932177221290891,0.7577774670268792,27209,445,21774,596,28011,931,0.19625859090742034,0.3284651419123725,0.39884331155617436
625,36047036300,0.6538300073926374,0.7290954780750147,0.8741242046469139,11219,229,14375,408,37149,1042,0.24494161689990196,0.3405913043478261,0.3365904869579262
626,36047036400,0.854192500878313,0.8377614252936404,0.8364005804334187,22222,482,26042,693,39450,1051,0.2602826028260283,0.31933031257199906,0.3196958174904943
627,36047036501,0.7933183866659202,0.8656197268114475,0.9472760579268026,22591,401,25694,529,46391,752,0.21300517905360541,0.24706157079473806,0.19452048888793086
628,36047036502,0.6530315526402573,0.8692851464893977,0.7623430772919763,11500,449,26667,643,65388,1240,0.46852173913043477,0.2893463831702104,0.22756469076894842
629,36047036600,0.9002120995421389,0.8611553649917681,0.962114992080515,30396,506,33536,710,48846,1010,0.19976312672720095,0.25405534351145037,0.24812676575359294
630,36047036700,0.7523647320567058,0.8729913290472883,0.8000349092158455,21597,438,29853,586,43542,886,0.2433671343242117,0.2355542156567179,0.244178035000689
631,36047036900,0.8088238150324362,0.814710479308889,0.8091788751908411,17569,416,21308,602,30335,960,0.28413683191985883,0.33902759526938236,0.3797593538816548
632,36047037000,0.8723501878430278,0.9008148658001165,0.9078680156719237,41250,502,52143,741,86203,987,0.14603636363636363,0.1705310396409873,0.13739661032678677
633,36047037100,0.7940740958905976,0.8471141418498601,0.9514016715295401,18646,442,24743,620,44261,964,0.2844577925560442,0.30069110455482356,0.26135875827477917
634,36047037300,0.8011512667882378,0.880275709596218,0.7621504127264619,19286,401,27375,573,27429,764,0.24950741470496735,0.25117808219178084,0.33424477742535275
635,36047037401,0.9307240748869463,0.9303317010871062,0.8810964843672253,33957,492,45686,710,52090,1082,0.17386694937715347,0.18649039092938755,0.2492608946054905
636,36047037402,0.9296639245583695,0.9292527207779898,0.9001776566136733,33940,494,45787,713,50496,785,0.1746611667648792,0.18686526743398782,0.18654942965779467
637,36047037500,0.8608457922958935,0.8680045297219847,0.8771484857752151,23542,368,27826,593,41546,976,0.18757964488998385,0.25573204916265363,0.2819043951282915
638,36047037700,0.9214216040539027,0.8779144466429452,0.906118040769192,28306,429,40040,654,45744,1098,0.18186956828940862,0.196003996003996,0.28803777544596015
639,36047037900,0.6858778126627875,0.8712855338997185,0.8996817187957863,11472,455,35714,667,44500,1125,0.47594142259414224,0.22411379291034328,0.30337078651685395
640,36047038100,0.8583135427263112,0.7831624183729632,0.859989799520568,21412,364,22807,410,36545,581,0.2039977582663927,0.21572324286403297,0.19077849226980434
641,36047038200,0.680315826727896,0.7231566173947481,0.735847615647219,13530,226,17214,331,27753,458,0.20044345898004434,0.23074241896131056,0.19803264511944654
642,36047038300,0.9424765536896753,0.9333106887210149,0.9623470239886431,33085,434,38636,715,62750,1040,0.1574127247997582,0.22207267833109018,0.1988844621513944
643,36047038500,0.8063439123171804,0.8665539722791199,0.8806689397188739,21486,425,30972,618,43750,913,0.23736386484222285,0.23944207671445175,0.25042285714285717
644,36047038600,0.9337202353993984,0.9094444443861934,0.9688053021553192,30714,541,35093,724,49732,1146,0.21136940808751709,0.24757074060353917,0.2765221587710126
645,36047038700,0.6788857832406144,0.8594175833290603,0.8316961279807583,15179,413,28438,531,34948,931,0.3265037222478424,0.22406639004149378,0.3196749456335127
646,36047038800,0.9332763463624583,0.9294569663695641,0.9650598280091512,39135,506,42647,677,46739,1019,0.1551552318896129,0.19049405585387014,0.2616230556922484
647,36047038900,0.662768083357258,0.7272502652007619,0.6884969696776738,9730,403,22391,598,25135,998,0.4970195272353546,0.3204859095172167,0.4764670777799881
648,36047039000,0.8639424786484443,0.8948459600566088,0.9355483749029964,44095,554,41833,717,63583,1444,0.15076539290168953,0.20567494561709654,0.2725256751018354
649,36047039100,0.6529544876305152,0.7445237140675224,0.8727827674453063,12177,421,19205,595,39472,972,0.41488051244148805,0.371778182764905,0.2955006080259424
650,36047039200,0.9199701852566615,0.8314650373283301,0.9185544750552487,41329,543,30417,823,41868,1045,0.15766169033850322,0.3246868527468192,0.29951275437087993
651,36047039300,0.7910218247935349,0.853694168622414,0.9150542751034573,18333,436,26875,598,52278,1263,0.28538700703649156,0.2670139534883721,0.2899116263055205
652,36047039400,0.9399132341828538,0.8789502873152295,0.9367066366589782,36964,527,34712,802,51863,951,0.17108538037008983,0.27725282323115924,0.22004126255712164
653,36047039500,0.7418339918762366,0.8902452970341956,0.8442344770549196,17083,466,27869,545,33222,1115,0.3273429725458058,0.23466934586816893,0.4027451688640058
654,36047039600,0.7696530801142473,0.8788480125827611,0.7375097779095442,42589,507,42292,728,59000,979,0.14285378853694616,0.2065638891516126,0.1991186440677966
655,36047039700,0.8914665026273136,0.7991890656178827,0.874803235935062,23190,456,21250,632,44167,944,0.23596377749029754,0.3568941176470588,0.25648108316163654
656,36047039800,0.8125086994397754,0.9156223156313916,0.890034571045011,38750,546,37063,720,34511,945,0.16908387096774194,0.23311658527372311,0.32859088406595
657,36047039900,0.9001495136818708,0.8210705281584253,0.8875077858654749,24333,390,24792,604,39145,836,0.19233140180002467,0.29235237173281703,0.256277940988632
658,36047040000,0.9136995962731872,0.9047184901547447,0.8991387709109101,35385,539,36042,720,41067,1139,0.1827893175074184,0.23972032628599968,0.33282197384761486
659,36047040100,0.8482380005338968,0.7645777445414685,0.6683222555651063,20727,504,22917,681,24375,981,0.2917933130699088,0.35659117685560937,0.4829538461538462
660,36047040200,0.9310037610823861,0.8701638994563385,0.9000339369727507,32841,541,43625,685,60848,997,0.19767972960628483,0.18842406876790832,0.1966210886142519
661,36047040300,0.8587515218926204,0.8067459209680189,0.8440423960741457,22589,487,25917,672,32460,1034,0.2587099915888264,0.31114712350966545,0.3822550831792976
662,36047040400,0.9153554925261557,0.9117677120601118,0.7661360804126934,30769,564,46328,733,78696,991,0.21996164971237284,0.18986358141944396,0.15111314425129613
663,36047040500,0.6580692829238028,0.9137409121775507,0.8477573508621143,18324,440,38017,680,76023,870,0.28814669286182054,0.21464081858116105,0.13732686160767135
664,36047040600,0.8791111135555728,0.8447024732888342,0.9603876170992431,43347,476,42056,683,54825,945,0.13177382517821304,0.19488301312535666,0.20683994528043775
665,36047040800,0.8695421098696818,0.9309840456912641,0.967678069651654,34148,562,42096,772,46714,1082,0.19749326461286165,0.22006841505131128,0.2779466541079762
666,36047040900,0.6866388582034881,0.8243622697186539,0.8199142173873402,15058,442,23438,638,31956,1149,0.35223801301633684,0.32664903148732827,0.43146826886969586
667,36047041000,0.8901006647855666,0.8929001381865653,0.9558540778029809,36917,514,49357,611,60938,691,0.16707749817157408,0.14855035759871954,0.13607272965965408
668,36047041100,0.7889793881995566,0.8583611407752968,0.8224609629982823,15625,427,24219,597,35547,935,0.327936,0.29580081753994797,0.31563845050215206
669,36047041200,0.9656836227976401,0.8693912204471951,0.8961569541211883,33021,530,46948,682,42050,1081,0.19260470609612065,0.17432052483598875,0.3084898929845422
670,36047041300,0.804941618485182,0.8271747483243126,0.9692012142175563,18277,484,25054,719,47369,1020,0.3177764403348471,0.34437614752135387,0.2583968418163778
671,36047041401,0.8507514852742204,0.8861797899050317,0.8846555963356529,32292,435,45132,658,45766,959,0.1616499442586399,0.1749534698218559,0.2514530437442643
672,36047041402,0.7520091617642738,0.7831809246610703,0.903621239856289,45833,440,52050,692,81528,1118,0.11520083782427508,0.15953890489913544,0.16455696202531644
673,36047041500,0.8658829098765422,0.8429011758132887,0.917226605077603,21641,511,25000,676,40625,1144,0.2833510466244628,0.32448,0.33792
674,36047041600,0.8662468601436893,0.8441982089518865,0.908884645790299,37500,493,43125,763,49609,1054,0.15776,0.21231304347826088,0.2549537382329819
675,36047041700,0.6117072521878358,0.6902406791413899,0.8261070769508904,10234,370,17238,466,38797,703,0.43384795778776625,0.32439958231813437,0.21743949274428434
676,36047041800,0.8794469387448094,0.8276996647079008,0.872049476629884,32292,458,35163,679,31361,920,0.17019695280564845,0.23172084293149048,0.35202959089314756
677,36047041900,0.8004506641258751,0.8376754060982811,0.8785263609211251,18162,370,24583,528,34913,791,0.24446646845061118,0.25773908798763373,0.271875805573855
678,36047042000,0.9002814965986591,0.8422426540651644,0.8750341283798141,39750,610,54375,819,48375,1230,0.18415094339622642,0.18074482758620689,0.30511627906976746
679,36047042100,0.6659011117873619,0.8086180764480615,0.9322342609631092,11172,410,22283,600,45327,1090,0.44038668098818473,0.323116276982453,0.2885697266529883
680,36047042200,0.9131317464436093,0.8412963169458136,0.9797974779569877,35060,517,46607,753,52989,1166,0.17695379349686252,0.1938764563263029,0.2640548038272094
681,36047042300,0.7244640724465775,0.7650953528978555,0.8794694094616992,12469,480,17667,635,37418,1191,0.4619456251503729,0.4313126167430803,0.3819552087230745
682,36047042400,0.921565779382215,0.9193569558824556,0.9507626814963367,35142,516,38872,686,46344,986,0.17619941949803652,0.21177196954105784,0.2553081305023304
683,36047042500,0.6002213695107711,0.7462187482548284,0.8849483456841872,10030,441,17917,595,42868,1105,0.527617148554337,0.3985042138750907,0.30932163851824207
684,36047042600,0.959089178628348,0.9076292788624267,0.9551169160931311,32137,489,36900,685,46250,994,0.18259327255188723,0.22276422764227644,0.2579027027027027
685,36047042700,0.5794806628699847,0.7397974664778106,0.9088237507524273,10859,427,17526,610,37158,979,0.4718666543880652,0.4176651831564533,0.31616341030195383
686,36047042800,0.900475518899262,0.9072810691803875,0.9403508154077302,33167,487,41923,700,54365,1077,0.17619923417855096,0.20036734012355986,0.23772647843281522
687,36047042900,0.6764953481260716,0.6949466866820346,0.7619663968699019,13507,443,15108,642,24803,1004,0.3935737025246169,0.5099285146942018,0.4857476918114744
688,36047043000,0.9117692567370513,0.8923517280690567,0.9352333298476939,29063,482,33831,705,51618,966,0.19901593090871555,0.25006650704974726,0.22457282343368593
689,36047043100,0.6919658401900561,0.7456168219152439,0.7378302707532445,13003,431,19829,639,28644,1030,0.3977543643774514,0.3867063392001614,0.43150397989107664
690,36047043200,0.9295638610709728,0.9101320706422054,0.9272132050062114,30833,492,32273,669,38523,997,0.19148315116920184,0.24875282744089486,0.31056771279495365
691,36047043300,0.7699525519214272,0.7301144022779626,0.8577222917149052,17832,424,19492,563,38053,861,0.2853297442799462,0.3466037348655859,0.2715160434131343
692,36047043400,0.9309468718572008,0.9170793319637811,0.9558879388392387,39327,464,37396,695,45431,1079,0.14158211915477917,0.22301850465290404,0.2850036318813145
693,36047043500,0.7166800953229576,0.8393021547639451,0.846371590737318,16069,534,26694,676,33405,1262,0.3987802601281972,0.3038885142728703,0.45334530758868435
694,36047043600,0.9147101766213256,0.8612425053189523,0.875601074135223,27452,515,31353,705,36394,1060,0.22512020982077807,0.2698306382164386,0.34950816068582735
695,36047043700,0.822670541278801,0.8019183694291452,0.7574245714605907,19031,451,26115,656,27732,1024,0.28437811990962114,0.30143595634692705,0.44309822587624403
696,36047043800,0.9227978243238587,0.8543141852857686,0.9547535161525054,31293,452,41974,707,53750,1174,0.17332949860991276,0.20212512507742889,0.26210232558139535
697,36047043900,0.8636273154333896,0.9063424853514663,0.8813759372128874,23879,540,29853,749,42021,1080,0.27136814774488044,0.3010752688172043,0.30841721996144783
698,36047044000,0.8035237558960651,0.8178631714059327,0.9338912458673329,49948,523,42188,759,75076,1172,0.12565067670377192,0.21589077462785627,0.1873301720922798
699,36047044100,0.834725029359301,0.7966199173719469,0.8024476095927581,19375,466,22757,665,33532,1085,0.28861935483870965,0.3506613349738542,0.38828581653346056
700,36047044200,0.8220440482602515,0.8770994347346115,0.9824552822365594,45408,561,37266,811,60675,1314,0.14825581395348839,0.2611495733376268,0.259876390605686
701,36047044300,0.83327493417684,0.8673790092229439,0.8426784412584221,21385,466,27188,679,41000,1089,0.26149169978957215,0.2996910401647786,0.3187317073170732
702,36047044400,0.8753307068943854,0.7950367638298533,0.9497554297265273,39135,519,41354,749,60127,1100,0.15914143349942506,0.21734294143250954,0.21953531691253514
703,36047044500,0.8943333766981176,0.9345657424870909,0.9299266507744108,24095,482,30815,657,39661,1145,0.24004980286366467,0.25584942398182703,0.3464360454854895
704,36047044600,0.9143785714050381,0.9079289526197979,0.8226188137451187,40268,538,46250,702,47083,1231,0.1603258170259263,0.18214054054054055,0.3137438141154982
705,36047044700,0.8867685110476227,0.7828141405567555,0.7702702124382613,21992,437,22232,630,41875,937,0.238450345580211,0.34005037783375314,0.2685134328358209
706,36047044800,0.9423388933895555,0.7355400780591048,0.9738195576564151,37430,536,60119,791,52031,1007,0.17184076943628107,0.15788685773216454,0.23224616094251505
707,36047044900,0.8203633618064804,0.7086141814392733,0.7148105570299808,20851,258,17038,373,24102,421,0.14848208719006284,0.2627068904801033,0.20960916106547176
708,36047045000,0.8136337303859803,0.9075583037359699,0.6720186535549881,51074,467,51406,827,38714,1852,0.10972314680659435,0.19305139477881958,0.5740558970914914
709,36047045200,0.8000083694773581,0.766702384310638,0.8156559054682173,50208,628,62083,823,67315,1231,0.15009560229445507,0.1590773641737674,0.2194458887320805
710,36047045300,0.5740500120775546,0.7914695928320263,0.7639729025408514,11019,411,17500,603,37500,1223,0.4475905254560305,0.4134857142857143,0.39136
711,36047045400,0.8896505910818917,0.8544541352027129,0.881433689304433,34167,570,46696,808,69000,1145,0.2001931688471332,0.20764091142710298,0.1991304347826087
712,36047045600,0.7858951389769752,0.9005887650640779,0.783411931851637,35833,504,47500,770,27689,1091,0.16878296542293417,0.19452631578947369,0.4728231427642746
713,36047045800,0.7243292725997158,0.5852734968443181,0.7385594656258307,58518,372,79369,714,112500,450,0.07628422023992618,0.10795146719752044,0.048
714,36047046000,0.8298806331095013,0.9176173620995222,0.9210164769336584,36096,481,39572,725,54583,997,0.15990691489361702,0.21985242090366927,0.21918912481908287
715,36047046201,0.765663069860324,0.7967768398226666,0.700740223135297,50265,430,50074,631,28844,961,0.10265592360489406,0.15121620002396452,0.3998058521702954
716,36047046202,0.8007372962430707,0.8779982958613891,0.90417641792905,47266,695,54250,824,48523,1345,0.17644818685736047,0.18226728110599077,0.3326257651010861
717,36047046400,0.8723715896895404,0.951189746068089,0.9380280621764783,34837,490,38068,785,53846,1310,0.16878606079742803,0.24745192812861197,0.2919436912676893
718,36047046800,0.9197928325641473,0.9363513876114252,0.8295737076035986,40000,629,45917,796,51563,1287,0.1887,0.2080275279308317,0.29951709559180034
719,36047047000,0.9018435019367407,0.8738346244863728,0.9610395155231781,27629,484,47885,693,50465,1244,0.21021390567881573,0.17366607497128536,0.29580897651837906
720,36047047200,0.8572122888118597,0.8647796519017424,0.8961045593065818,31786,637,30104,892,61750,1592,0.24048323161140125,0.3555673664629285,0.3093765182186235
721,36047047400,0.8194873227837859,0.8122239547184752,0.9325654009641989,32344,608,34597,774,65125,1324,0.22557506801879793,0.2684625834609937,0.2439616122840691
722,36047047600,0.8668925429374591,0.8395749164500026,0.8411453033315446,37128,513,34716,683,31760,1100,0.16580478345184227,0.23608710680954026,0.4156171284634761
723,36047047700,0.9002561627208927,0.9502854627809848,0.856032870424113,37596,422,43750,658,82250,1457,0.13469518033833386,0.18048,0.21257142857142858
724,36047047800,0.8406939562035606,0.9370840844935211,0.8107536066354598,22821,487,37250,749,29560,1137,0.25607992638359406,0.24128859060402685,0.4615696887686062
