,census_tract,lat,lon,ZCTA5,pop9,median_fam_inc_9,median_hh_inc_9,median_house_value_9,median_rent_9,median_fam_inc_0,median_hh_inc_0,median_house_value_0,median_rent_0,median_fam_inc_1,median_hh_inc_1,median_house_value_1,median_rent_1,rent_units_9,rent_units_0,rent_units_1
1909,36081085700,40.7570602,-73.8230578,11355.0,5600,27377,26891,166700,532,31431,30984,201700,779,36116,35671,338800,1221,1556,1579,1466
1910,36081085900,40.7549868,-73.8207973,11355.0,4256,38191,33051,212500,533,40000,37027,265000,744,40339,33598,230000,1000,1183,1212,1181
1911,36081086100,40.75681289999999,-73.8178758,11355.0,2291,39148,31602,246400,546,39667,36289,250000,802,58750,54103,414600,1093,553,594,426
1912,36081086300,40.7612685,-73.8199413,11354.0,6848,30455,28415,32500,604,36714,36005,57500,803,36832,40841,226700,1136,2116,2154,2020
1913,36081086400,40.6734229,-73.83153850000001,11417.0,2031,45119,40553,154747,646,63750,60505,181300,823,62279,61618,454400,1194,206,307,369
1914,36081086500,40.7626727,-73.8251535,11354.0,4243,29080,22100,0,666,30189,25395,383300,850,28594,26762,337500,1277,1780,1577,1796
1915,36081086900,40.7652626,-73.83371,11354.0,1336,32447,23680,207558,708,46035,41623,189387,920,64000,50231,359900,1475,272,311,562
1916,36081087100,40.7589796,-73.83325009999999,11354.0,2082,21815,18077,16487,467,30115,24355,1652,533,27788,14914,83100,395,624,701,610
1917,36081088400,40.6557283,-73.83370699999999,11414.0,7491,48897,45565,205600,712,67524,60056,265700,853,82625,70393,550300,1343,798,898,975
1918,36081088901,40.772393,-73.828199,11354.0,8197,34409,24689,221000,409,44283,34107,220200,547,52924,49030,225800,945,1688,1491,1682
1919,36081089200,40.6522124,-73.84733359999998,11414.0,8123,55314,52199,289796,687,65924,57200,370824,724,99183,92034,658600,1536,205,434,283
1920,36081090700,40.773383700000004,-73.8393163,11354.0,1654,42228,35545,215389,635,45938,42162,229895,700,56786,47604,508000,1194,299,265,218
