,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
1012,36047103400,0.8158815477071809,0.7116878887154535,0.8229860264943236,19569,347,18607,342,31007,512,718,707,1566,0.21278552813122797,0.22056215402805396,0.1981488051085239,-0.1277068457848276,-0.014409221902017322,-0.04915938474117221,-0.01532033426183843,0.03654678006123624,0.15638616245072745,0.4970760233918128,0.6664158649970442,1.2149929278642149,-0.10161919672166075,4.0,4.0,4.0,4.0
1013,36047105801,0.8640132837833532,0.8642771542286615,0.8713229050699529,22512,365,28520,381,38214,810,2009,2170,3215,0.19456289978678037,0.1603085553997195,0.25435704192180875,0.00030540091253317136,0.043835616438356206,0.2668798862828714,0.08013937282229966,-0.176057945397606,0.008152189152309086,1.1259842519685042,0.3399018232819073,0.4815668202764978,0.5866716613320178,4.0,4.0,4.0,4.0
1015,36047107800,0.8538522877194411,0.9209369492088698,0.9379033782876035,46172,539,43490,736,62689,1174,1341,1276,875,0.1400848999393572,0.20308116808461715,0.2247284212541275,0.07856705715294798,0.36549165120593696,-0.0580871523867279,-0.04847129008202833,0.4497006327772022,0.01842300832137167,0.5951086956521738,0.44145780639227405,-0.3142633228840125,0.10659409424162192,2.0,2.0,2.0,2.0
1016,36047109800,0.9306258381689393,0.8989701349507278,0.9610041982607229,35104,549,45375,686,70882,999,263,242,409,0.18767092069279853,0.1814214876033058,0.16912615332524478,-0.03401550002146514,0.24954462659380683,0.29258773928897,-0.07984790874524716,-0.03329995433721211,0.06900569985386129,0.4562682215743441,0.562137741046832,0.6900826446280992,-0.06777220515877291,3.0,2.0,2.0,2.0
1017,36047110400,0.8728844779669542,0.9153512992811519,0.8955031239799446,24619,476,30712,579,37219,814,1017,1008,1202,0.23201592266135912,0.22623078926803855,0.2624465998549128,0.04865113584458247,0.21638655462184864,0.2474917746455989,-0.008849557522123908,-0.02493420851018191,-0.02168366977442926,0.40587219343696024,0.2118715811409222,0.19246031746031744,0.16008347362465192,4.0,4.0,4.0,4.0
1018,36047110600,0.8123277691232298,0.802856844126234,0.77996900988184,20880,420,22188,414,29198,500,1603,1467,1543,0.2413793103448276,0.2239048134126555,0.20549352695390094,-0.011658994505651332,-0.014285714285714235,0.06264367816091965,-0.08484092326887083,-0.07239434443328441,-0.02850798920360864,0.20772946859903385,0.3159365422751037,0.051806407634628515,-0.08222818517448593,4.0,4.0,4.0,4.0
1019,36047111000,0.7596514773068946,0.7431840918371895,0.7046912743197341,19018,313,19432,298,23807,327,1384,1468,1385,0.19749710800294457,0.184026348291478,0.164825471499979,-0.021677553406576844,-0.04792332268370603,0.021768850562624786,0.06069364161849711,-0.06820737704810209,-0.05179445838553831,0.09731543624161065,0.2251440922190202,-0.05653950953678477,-0.10433765039496878,4.0,4.0,4.0,4.0
1020,36047111600,0.8874433351439284,0.7802576423560661,0.9534602039348858,24924,503,26320,563,45865,1222,455,423,629,0.24217621569571499,0.25668693009118543,0.3197209200915731,-0.12078032314083309,0.11928429423459241,0.05601027122452251,-0.0703296703296703,0.05991799960117716,0.22198124334395142,1.1705150976909415,0.7425911854103344,0.4869976359338062,0.24556758685763813,4.0,4.0,3.0,4.0
1021,36047111800,0.7695947149212834,0.8967487695276357,0.7951113069845414,16875,519,30000,681,29679,1085,576,598,722,0.36906666666666665,0.2724,0.4386940260790458,0.16522209955581357,0.3121387283236994,0.7777777777777777,0.03819444444444442,-0.2619219653179191,-0.11333995205438874,0.593245227606461,-0.010700000000000043,0.20735785953177266,0.610477335091945,4.0,4.0,4.0,4.0
1022,36047112000,0.8963680127957544,0.8849932106918101,0.9891322605244662,23625,476,30521,727,52500,1099,595,725,783,0.24177777777777779,0.28583598178303465,0.2512,-0.012689879537832294,0.5273109243697478,0.2918941798941799,0.21848739495798308,0.18222602759527207,0.1176721454747085,0.5116918844566714,0.7201271255856623,0.08000000000000007,-0.1211743237047227,4.0,4.0,3.0,4.0
1023,36047112200,0.831769171877952,0.8886502230001103,0.8531623540769487,23618,474,27033,687,49519,1067,752,690,800,0.2408332627656872,0.30496060370658085,0.2585674185666108,0.06838562072904608,0.4493670886075949,0.14459310695232452,-0.08244680851063835,0.26627277397011717,-0.039934574936979605,0.5531295487627366,0.8317981726038546,0.1594202898550725,-0.1521284538923836,4.0,4.0,3.0,4.0
1024,36047112400,0.8856491004369544,0.9115145981213212,0.9309241604694215,34625,488,41172,723,57381,1087,481,713,760,0.16912635379061372,0.2107257359370446,0.2273226329272756,0.029205130645540534,0.48155737704918034,0.1890830324909747,0.48232848232848236,0.24596629214825305,0.021293748216544728,0.5034578146611342,0.3936898863305158,0.06591865357643756,0.07876065501173235,3.0,3.0,2.0,3.0
1025,36047112600,0.8197953346833571,0.8097319582736323,0.9157757636001478,19879,466,23023,605,42179,1091,720,928,1029,0.28130187635192916,0.3153368370759675,0.3103914270134427,-0.012275474114050278,0.29828326180257503,0.1581568489360632,0.288888888888889,0.12099087700879085,0.13096161543704343,0.8033057851239669,0.8320375276897016,0.10883620689655182,-0.015682944334643012,4.0,4.0,3.0,4.0
1026,36047112800,0.9217115426710432,0.8716392187302526,0.9035340313481447,26617,497,28523,686,41157,1035,750,904,1085,0.22406732539354549,0.28860919258142553,0.30177126612726873,-0.05432537363662071,0.380281690140845,0.0716083705902244,0.20533333333333337,0.2880467603856143,0.03659175944877102,0.5087463556851313,0.4429407846299478,0.2002212389380531,0.045605177811963715,3.0,4.0,3.0,3.0
1027,36047113000,0.7640781854968425,0.7856057669748996,0.8138427936337637,16375,395,20682,561,27311,780,754,912,977,0.28946564885496184,0.32550043516100957,0.34271905093185895,0.028174579364621977,0.42025316455696204,0.2630229007633589,0.20954907161803704,0.12448726281888844,0.03594299818800373,0.39037433155080214,0.3205202591625569,0.07127192982456143,0.05289890246178053,4.0,4.0,4.0,4.0
1028,36047113200,0.7825258505466964,0.805482770125582,0.8529829944131501,22634,416,20433,620,44393,896,227,230,269,0.22055315012812582,0.36411686976949054,0.24220034690153852,0.029336947223976173,0.4903846153846154,-0.09724308562339845,0.013215859030837107,0.6509257272361075,0.05897112396353599,0.44516129032258056,1.172612930064112,0.16956521739130426,-0.3348279988925892,4.0,4.0,3.0,4.0
1029,36047113400,0.566572133542489,0.656092987155734,0.6530578383200156,8377,196,11875,290,19150,546,523,697,702,0.2807687716366241,0.29305263157894734,0.3421409921671018,0.15800433574718253,0.47959183673469385,0.4175719231228363,0.3326959847036328,0.043750805585391905,-0.004626095530873231,0.8827586206896552,0.6126315789473684,0.007173601147776099,0.1675069775817053,4.0,4.0,4.0,4.0
1030,36047114201,0.928382561188445,0.8156123400592074,0.8701704801381746,32500,608,38024,678,43352,1132,193,174,267,0.22449230769230769,0.21397012413212707,0.3133419450083041,-0.12146955990306163,0.11513157894736836,0.16996923076923087,-0.0984455958549223,-0.04687102051889669,0.06689224451288545,0.6696165191740413,0.14012202819272046,0.5344827586206897,0.46441913925709866,3.0,3.0,3.0,3.0
1031,36047114202,0.8764096840365685,0.8754781919763778,0.8311484154946631,32917,573,42750,718,38935,910,486,616,621,0.20888902390861866,0.2015438596491228,0.28046744574290483,-0.0010628500313922817,0.2530541012216405,0.29872102560986735,0.2674897119341564,-0.03516299766285991,-0.05063492944540504,0.2674094707520891,-0.08923976608187134,0.008116883116883189,0.39159509116866076,3.0,2.0,4.0,3.0
1033,36047114600,0.8069515975576812,0.9114384762394027,0.9101494520272085,18708,523,31632,703,39808,1057,490,591,601,0.3354714560615779,0.26669195751138086,0.31862942122186494,0.12948345228878821,0.34416826003824097,0.6908274534958307,0.20612244897959187,-0.2050234000760176,-0.0014142745185748984,0.5035561877667141,0.2584724329792616,0.016920473773265554,0.19474701897700708,4.0,3.0,4.0,4.0
1034,36047115000,0.7727196050401229,0.8418418808398234,0.843995220190377,18229,549,26143,563,36083,1252,332,413,566,0.36140216139118986,0.25842481735072487,0.41637336141673364,0.08945324455189829,0.02550091074681249,0.4341433978824949,0.24397590361445776,-0.2849383734841585,0.002557890501248883,1.2238010657193605,0.38021650154917186,0.3704600484261502,0.6111972746473753,4.0,4.0,4.0,4.0
1035,36047115200,0.7313834821301453,0.7415397395591156,0.6740583370483144,14410,408,17946,493,23669,758,469,554,694,0.33976405274115196,0.32965563356736877,0.3843001394228738,0.013886364235886628,0.20833333333333326,0.245385149201943,0.18123667377398722,-0.029751290909766248,-0.09100173451381366,0.537525354969574,0.31890114788810875,0.25270758122743686,0.1657623904805432,4.0,4.0,4.0,4.0
1036,36047115600,0.5567849737659544,0.6035222480073399,0.641978650547232,8565,279,12363,278,20200,432,1073,1220,1378,0.3908931698774081,0.2698374181024023,0.25663366336633664,0.08394133542302029,-0.0035842293906810374,0.4434325744308232,0.13699906803355089,-0.3096901176681375,0.06371994183621954,0.5539568345323742,0.6339076275984794,0.12950819672131142,-0.04893226013248797,4.0,4.0,4.0,4.0
1037,36047115800,0.772761943737854,0.9094532670185628,0.9867082512672151,18173,454,32391,599,52351,1104,631,545,625,0.29978539591701975,0.22191349448920997,0.2530610685564746,0.1768867170393149,0.3193832599118942,0.7823694491828537,-0.13629160063391443,-0.2597588224389844,0.08494662348282644,0.8430717863105175,0.616220555092464,0.14678899082568808,0.14035908063616698,4.0,3.0,3.0,3.0
1038,36047116000,0.6862208947134512,0.8212087032334633,0.7812646347891627,18368,444,24038,432,28929,549,467,519,521,0.29006968641114983,0.21565854064398035,0.22772995955615472,0.19671188907236603,-0.027027027027026973,0.3086890243902438,0.11134903640256955,-0.25652851453666836,-0.04864058099606472,0.27083333333333326,0.2034695066145269,0.003853564547206201,0.05597468514869752,4.0,4.0,4.0,4.0
1039,36047116200,0.8947042259739503,0.8588985020990606,0.9236142455661249,25875,524,38750,577,42415,1114,244,331,359,0.2430144927536232,0.17868387096774194,0.3151715195096074,-0.04001962082599142,0.10114503816793885,0.4975845410628019,0.35655737704918034,-0.2647192809652795,0.07534737027588889,0.9306759098786828,0.09458064516129028,0.0845921450151057,0.7638498528303419,3.0,3.0,3.0,3.0
1040,36047116400,0.7680169734480251,0.8500225767445766,0.9292195417760626,19417,527,42262,593,48235,1224,467,417,470,0.3256939795024978,0.16837821210543752,0.30450917383642584,0.10677576945778422,0.1252371916508539,1.176546325384972,-0.10706638115631695,-0.4830171182082099,0.09317042534893027,1.064080944350759,0.1413326392503904,0.12709832134292576,0.8084832356204368,4.0,3.0,3.0,3.0
1041,36047116600,0.7743837455527589,0.8207398003217709,0.9048355203644013,23170,440,24559,668,40670,1132,387,538,621,0.2278808804488563,0.32639765462763143,0.33400540939267276,0.05986186439892638,0.5181818181818181,0.05994820889080699,0.3901808785529717,0.4323169806292082,0.10246331420708588,0.6946107784431137,0.6560120526080051,0.15427509293680308,0.02330823967997131,4.0,4.0,3.0,4.0
1043,36047117000,0.8029223927627919,0.7196876528474956,0.7475999674394205,20795,508,23043,690,33293,1111,380,386,406,0.29314739119980765,0.3593282124723343,0.40044453789084794,-0.1036647385420304,0.3582677165354331,0.10810290935320999,0.015789473684210575,0.2257595436945854,0.03878392866889935,0.6101449275362318,0.44482055287939937,0.051813471502590636,0.11442554186217513,4.0,4.0,4.0,4.0
1044,36047117201,0.7802370520003112,0.9176091389514448,0.9519650055356377,20924,617,37500,716,50430,1116,407,576,495,0.3538520359395909,0.22912,0.2655562165377751,0.17606455191912462,0.16045380875202597,0.7922003441024661,0.41523341523341517,-0.3524977201512697,0.03744063253712948,0.558659217877095,0.3448,-0.140625,0.15902678307339002,4.0,3.0,3.0,3.0
1045,36047117202,0.8942258232729603,0.9256284155754911,0.8927199638129846,22015,535,35806,686,45824,1143,745,727,795,0.29161935044287984,0.2299056024130034,0.2993191340782123,0.0351170716448268,0.28224299065420566,0.6264365205541675,-0.024161073825503365,-0.2116243244357835,-0.035552551335674365,0.6661807580174928,0.2797855108082443,0.09353507565336994,0.30192187983533403,4.0,3.0,3.0,3.0
1046,36047117400,0.8848144633053927,0.8769732785076839,0.9605373599314808,23710,593,30323,810,50268,1324,730,727,819,0.3001265288907634,0.3205487583682353,0.3160658868465027,-0.008861953689609181,0.36593591905564926,0.2789118515394349,-0.004109589041095929,0.06804539922861985,0.09528691862310223,0.634567901234568,0.6577515417339972,0.12654745529573597,-0.013984991065174701,4.0,4.0,3.0,4.0
1047,36047117601,0.9614379681962635,0.8504963897239527,0.9194184239961835,31384,627,27279,681,41724,1134,461,531,600,0.23973999490186082,0.29957109864731113,0.3261432269197584,-0.11539130151105459,0.0861244019138756,-0.13079913331633952,0.15184381778741862,0.24956663476172425,0.08103742132826808,0.6651982378854626,0.5295282085120423,0.12994350282485878,0.08870057356144012,3.0,4.0,3.0,3.0
1048,36047117602,0.8968828878182117,0.8886223253891632,0.8276125858623754,30483,637,30927,737,30610,1256,573,571,684,0.25076272020470425,0.2859637210204676,0.49238810846128717,-0.009210302193571107,0.15698587127158548,0.014565495522094185,-0.003490401396160525,0.14037573362989453,-0.06865654596295356,0.7042062415196744,-0.010249943415138851,0.19789842381786338,0.7218551594733409,3.0,3.0,4.0,3.0
1049,36047117800,0.8689570363188974,0.8816833325539067,0.9013967741044941,26994,477,35450,762,48125,1225,213,366,336,0.2120471215825739,0.2579407616361072,0.3054545454545455,0.01464548384224007,0.5974842767295598,0.3132547973623767,0.7183098591549295,0.216431327673843,0.022358868340501603,0.6076115485564304,0.35754583921015515,-0.08196721311475408,0.1842042471963734,3.0,3.0,3.0,3.0
1050,36047118201,0.9283714955567287,0.876975152612148,0.9790188616012239,32588,685,31011,805,65224,1305,420,474,566,0.25224008837608936,0.3115023701267292,0.24009567030540904,-0.055361827878783854,0.17518248175182483,-0.0483920461519578,0.12857142857142856,0.23494394619097947,0.11635872314640805,0.6211180124223603,1.1032536841765825,0.19409282700421948,-0.22923324722142446,3.0,3.0,2.0,3.0
1051,36047118202,0.8408062124370642,0.8817605111855051,0.8579303491266063,32273,593,36810,749,34722,1088,556,599,628,0.22049391131905927,0.24417277913610433,0.37601520649732156,0.04870836840005688,0.26306913996627324,0.1405819105754036,0.07733812949640284,0.1073901210033017,-0.027025662588200716,0.4526034712950602,-0.05672371638141804,0.048414023372287174,0.539955468532088,3.0,3.0,4.0,3.0
1052,36047118400,0.9161359695549298,0.9143248228553769,0.9199413693615299,28793,646,28625,737,42340,1238,722,880,1049,0.269232105025527,0.30896069868995635,0.35087387812942844,-0.001976940934251048,0.14086687306501555,-0.005834751502101221,0.21883656509695282,0.14756261576108276,0.006142834981350376,0.6797829036635006,0.47912663755458507,0.19204545454545463,0.13565861165252024,3.0,4.0,3.0,3.0
1053,36047118600,0.8683224316941126,0.9040364766895308,0.9427305532498177,25000,571,33798,700,48633,1364,387,487,497,0.27408,0.2485354162968223,0.3365615939793967,0.041129934793622036,0.22591943957968486,0.35192,0.25839793281653756,-0.09320119564790463,0.04280145498329868,0.9485714285714286,0.43893129770992356,0.02053388090349073,0.3541796134899584,4.0,3.0,3.0,3.0
1055,36047119000,0.866555356208338,0.7715149679133231,0.8350459137637507,22009,645,24135,771,38333,1178,294,414,453,0.3516743150529329,0.3833436917339963,0.36876842407325283,-0.10967607275647051,0.1953488372093024,0.09659684674451352,0.40816326530612246,0.09005314100433126,0.08234570746210723,0.5278858625162126,0.5882742904495546,0.09420289855072461,-0.038021409964552944,4.0,4.0,4.0,4.0
1056,36047119200,0.8598023362359611,0.9116446866023182,0.8207290677345712,19826,489,27574,620,38566,1150,521,469,690,0.2959749823464138,0.26981939508232394,0.35782813877508685,0.06029566120198315,0.2678936605316973,0.39079995964894576,-0.09980806142034548,-0.08837093951906017,-0.09972703203765465,0.8548387096774193,0.398636396605498,0.47121535181236673,0.32617649174519414,4.0,4.0,4.0,4.0
1057,36047119400,0.7974001809085097,0.8864627105596659,0.8475885688014954,18837,482,26681,696,38539,1094,776,704,919,0.3070552635770027,0.3130317454368277,0.3406419471185033,0.11169113298881328,0.44398340248962653,0.41641450337102515,-0.09278350515463918,0.01946386389929522,-0.043853104360844886,0.5718390804597702,0.44443611558787155,0.3053977272727273,0.08820256119118608,4.0,4.0,4.0,4.0
1058,36047119600,0.8149488624698527,0.9084991753266737,0.8560849812641556,21721,481,30435,685,33839,1080,953,1173,1276,0.26573362184061505,0.2700837851158206,0.38299004107686396,0.11479286267521083,0.42411642411642414,0.40117858293817044,0.23084994753410282,0.016370390939144164,-0.0576931663627227,0.5766423357664234,0.11184491539346153,0.08780903665814144,0.4180415936951769,4.0,4.0,4.0,4.0
1059,36047119800,0.7825756198973369,0.7946968443608781,0.8425633379956055,21493,483,21479,667,36278,1098,646,676,803,0.2696691946215047,0.3726430466967736,0.3631953249903523,0.015488885872947611,0.38095238095238093,-0.0006513748662355656,0.04643962848297223,0.3818524849299094,0.06023239424490634,0.646176911544228,0.6889985567298291,0.18786982248520712,-0.025353275178938484,4.0,4.0,4.0,4.0
1060,36047120000,0.8858286743458991,0.9136917304690834,0.8604775181448162,26613,601,31834,708,32396,1158,396,338,412,0.27099537819862474,0.2668844631526041,0.42894184467218177,0.03145422690652744,0.178036605657238,0.19618231691278698,-0.14646464646464652,-0.015169686927308246,-0.05824088207184197,0.6355932203389831,0.01765408054281581,0.21893491124260356,0.6072192423839731,3.0,3.0,4.0,3.0
1061,36047120200,0.924459416359324,0.8724634590616591,0.9079138355441322,29625,694,30625,852,64009,1283,148,273,316,0.2811139240506329,0.33384489795918365,0.240528675654986,-0.05624471596864,0.2276657060518732,0.03375527426160341,0.8445945945945945,0.18757866258895484,0.04063250571043997,0.505868544600939,1.0900897959183675,0.15750915750915762,-0.27951968975606933,3.0,4.0,2.0,3.0
1062,36047120800,0.9301533366506322,0.9372739516853231,0.8297732485582828,29688,534,31136,606,31668,942,2165,2291,2482,0.2158447857720291,0.23355601233299075,0.35695339143615007,0.007655313112493234,0.1348314606741574,0.04877391538668818,0.058198614318706765,0.08205538298093473,-0.11469507173835569,0.5544554455445545,0.017086330935251803,0.08336970755128759,0.5283416935858043,3.0,3.0,4.0,3.0
1063,36047121000,0.6655966928949482,0.6361003941237859,0.6864788564272881,11364,201,12155,208,23462,418,1446,1365,1428,0.2122492080253432,0.2053475935828877,0.21379251555707102,-0.04431557290777832,0.03482587064676612,0.06960577261527634,-0.05601659751037347,-0.032516561577141,0.07919891697740167,1.0096153846153846,0.9302344714109421,0.04615384615384621,0.041125010655528094,4.0,4.0,4.0,4.0
1064,36047121400,0.7822440234274455,0.6831398363958303,0.550583921683405,16029,196,11483,221,20076,412,1494,1479,1486,0.14673404454426353,0.23095010014804493,0.24626419605499103,-0.12669216262897698,0.12755102040816335,-0.28361095514380186,-0.010040160642570295,0.573936715677301,-0.1940392107884904,0.8642533936651584,0.7483236088130281,0.0047329276538201626,0.06630911134972184,4.0,4.0,4.0,4.0
1065,36047122000,0.8546463257414169,0.8560797620622363,0.9180583862351371,21678,465,25640,627,43182,991,374,722,1576,0.25740381954054803,0.2934477379095164,0.27539252466305403,0.0016772275005991766,0.34838709677419355,0.1827659378171418,0.9304812834224598,0.14002868501836852,0.0723981887197036,0.5805422647527911,0.6841653666146645,1.182825484764543,-0.06152786651239961,4.0,4.0,3.0,4.0
1067,36047150200,0.9087491078121173,0.7972871700199594,0.8521057958304153,39867,581,62616,754,96875,1667,431,411,522,0.17488148092407255,0.14449980835569184,0.20649290322580646,-0.12265424728780305,0.2977624784853701,0.5706223192113777,-0.04640371229698381,-0.1737272146132578,0.06875643792070996,1.2108753315649867,0.547128529449342,0.27007299270072993,0.42901852656798156,2.0,1.0,1.0,1.0
1068,36047152200,0.7455365482864682,0.7740459284909095,0.7726954789283952,60875,545,64125,760,107917,1278,500,575,573,0.10743326488706366,0.14222222222222222,0.1421092135622747,0.038240083963645866,0.3944954128440368,0.05338809034907599,0.1499999999999999,0.32381923207611285,-0.0017446633498184871,0.6815789473684211,0.682916179337232,-0.003478260869565264,-0.0007945921402559009,1.0,1.0,1.0,1.0
1069,36061000201,0.7876919310694998,0.8614772500648294,0.6564090053997143,17405,326,25068,417,20764,431,1172,1172,1011,0.22476299913817868,0.19961704164672092,0.24908495472933925,0.09367281304398611,0.27914110429447847,0.4402757828210284,0.0,-0.11187765596595667,-0.23804255382215034,0.033573141486810565,-0.1716929950534546,-0.13737201365187712,0.24781407776880027,4.0,4.0,4.0,4.0
1070,36061000202,0.8790672108151424,0.9150342925310312,0.9482810671769006,22272,318,31183,360,46488,499,2363,1835,2495,0.1713362068965517,0.13853702337812268,0.12880743417656168,0.04091505322162714,0.13207547169811318,0.40009877873563227,-0.2234447735928904,-0.19143171261070535,0.036333911108300754,0.38611111111111107,0.4908123015745758,0.35967302452316074,-0.07023096760932335,4.0,3.0,3.0,3.0
1072,36061000800,0.8523503371297314,0.8685920642295885,0.8472393697999794,22228,380,25363,535,31561,797,3407,3519,3440,0.20514666186791433,0.25312463036707017,0.3030322233135832,0.019055224585879493,0.4078947368421053,0.14103833003419108,0.0328734957440564,0.23387155346474464,-0.02458311019517334,0.4897196261682244,0.24437172258802198,-0.022449559533958552,0.1971660872122134,4.0,4.0,4.0,4.0
1073,36061001001,0.8898358794681368,0.8469053179515013,0.6589608040125369,33541,390,56815,555,113015,916,846,362,98,0.1395307235920217,0.11722256446360996,0.09726142547449454,-0.04824548268642026,0.42307692307692313,0.6938970215557079,-0.5721040189125295,-0.15987990712095268,-0.2219191566697981,0.6504504504504505,0.989175393822054,-0.7292817679558011,-0.17028410085083967,3.0,2.0,1.0,2.0
1074,36061001002,0.7371414556489818,0.7318695090659818,0.7755774189416456,15043,199,18938,279,25326,484,2900,2750,2371,0.1587449311972346,0.17678741155349034,0.22932954276237857,-0.007151879117093696,0.40201005025125625,0.25892441667220645,-0.051724137931034475,0.11365704857586056,0.05972090561805765,0.7347670250896057,0.3373112261062414,-0.13781818181818184,0.29720516153940424,4.0,4.0,4.0,4.0
1075,36061001200,0.8925898342339986,0.8227743265790405,0.902033649612832,29764,322,38068,399,55759,712,1277,1024,877,0.12982126058325494,0.1257749290742881,0.1532308685593357,-0.07821678555735767,0.23913043478260865,0.2789947587689827,-0.1981205951448708,-0.031168481116171987,0.09633178925664665,0.7844611528822054,0.46472102553325634,-0.1435546875,0.21829421560501094,3.0,3.0,3.0,3.0
1077,36061001401,0.9085047572315724,0.7830290613385864,0.6776169147273681,36908,492,62454,612,150913,826,1259,540,233,0.15996531917199522,0.11759054664232875,0.06568022635558235,-0.13811231575202754,0.24390243902439024,0.6921534626639212,-0.5710881652104844,-0.26489974670137706,-0.13462098894645946,0.3496732026143792,1.4163864604348801,-0.5685185185185185,-0.4414497743993001,2.0,1.0,1.0,1.0
1078,36061001402,0.594820694943264,0.844253412804867,0.7830008048135043,13125,276,21277,459,35278,762,1178,1261,1302,0.25234285714285715,0.2588710814494525,0.2591983672543795,0.419341021558429,0.6630434782608696,0.6211047619047618,0.07045840407470294,0.025870454113545716,-0.0725523960724812,0.6601307189542485,0.6580344973445504,0.032513877874702724,0.0012642810587204512,4.0,4.0,4.0,4.0
1079,36061001501,0.921587645683939,0.8074961275584783,0.862791211971722,40040,392,61177,477,78147,719,1467,1463,1530,0.11748251748251748,0.0935645749219478,0.11040730930170065,-0.12379887974820869,0.21683673469387754,0.5278971028971029,-0.0027266530334014716,-0.20358724917627768,0.06847721311114197,0.5073375262054507,0.2773918302630074,0.045796308954203724,0.18001187301714539,2.0,1.0,2.0,2.0
1081,36061001600,0.8507780463899971,0.8510187296290918,0.7975985576995455,22375,371,23248,560,27169,860,2458,2913,2921,0.19897206703910614,0.289057123193393,0.3798446759174059,0.0002828978017426209,0.509433962264151,0.03901675977653629,0.18510984540276643,0.4527522757080342,-0.06277202847560004,0.5357142857142858,0.16865966964900214,0.002746309646412648,0.3140817002571208,4.0,4.0,4.0,4.0
1082,36061001800,0.8618856073023059,0.8552280917792099,0.8687946732881375,20986,357,27865,554,38788,1096,2694,3111,2986,0.20413609072715144,0.23857886237215145,0.3390739403939363,-0.007724360943830999,0.5518207282913166,0.32778995520823395,0.15478841870824045,0.1687245578295915,0.01586311492727499,0.9783393501805053,0.39199712901489314,-0.04018000642880104,0.4212237288022014,4.0,4.0,4.0,4.0
1083,36061002000,0.5428392066308864,0.680572624170521,0.5898662486531383,9633,190,14706,245,19852,362,2124,2026,1841,0.23668639053254437,0.1999184006527948,0.21881926254281683,0.2537278366359581,0.2894736842105263,0.5266272189349113,-0.04613935969868177,-0.15534475724194197,-0.13327949479004575,0.4775510204081632,0.34992520059839527,-0.09131293188548861,0.09454288263764088,4.0,4.0,4.0,4.0
1085,36061002201,0.8652558635666712,0.8869730720603454,0.9414195789946819,19562,370,29549,481,41250,831,2125,2249,2269,0.22697065739699418,0.19533655961284646,0.24174545454545454,0.025099175178257216,0.30000000000000004,0.5105306205909417,0.058352941176470496,-0.13937527496700397,0.061384622204891715,0.7276507276507276,0.3959863277945108,0.008892841262783557,0.23758427518427516,4.0,4.0,3.0,4.0
1087,36061002400,0.6611396370834624,0.751212572137056,0.5691666030409877,13621,218,18459,286,21710,399,982,1010,2086,0.19205638352543866,0.1859255647651552,0.22054352832795945,0.13623889720322846,0.31192660550458706,0.3551868438440644,0.02851323828920571,-0.031921973369197665,-0.2423361586963093,0.3951048951048952,0.17612004984018625,1.0653465346534654,0.18619259598071203,4.0,4.0,4.0,4.0
1088,36061002500,0.7556717025836526,0.6975145101886173,0.6451138789351387,16483,216,16361,280,19867,469,2026,1952,1872,0.15725292725838744,0.20536642014546788,0.2832838375195047,-0.07696092389882403,0.2962962962962963,-0.007401565249044451,-0.03652517275419542,0.3059624626766,-0.0751247902202189,0.675,0.2142900800684555,-0.040983606557377095,0.3794068052549453,4.0,4.0,4.0,4.0
1092,36061002800,0.8342383893101847,0.8938480115333337,0.9135645149251388,19247,385,32039,648,34921,883,2597,2660,2788,0.24003740842728738,0.242704204251069,0.3034277368918416,0.07145394288608453,0.683116883116883,0.6646230581389307,0.0242587601078168,0.011109917580157003,0.022058004422902622,0.36265432098765427,0.08995286993976093,0.048120300751879785,0.25019563558098157,4.0,3.0,4.0,4.0
1093,36061002900,0.882280502437894,0.8184717811427292,0.8409168237575447,22183,311,22320,496,33659,771,1673,1729,1807,0.1682369381959158,0.26666666666666666,0.2748744763659051,-0.0723224882776512,0.594855305466238,0.006175900464319595,0.03347280334728042,0.5850660950339408,0.027423111134605493,0.5544354838709677,0.5080197132616489,0.04511278195488733,0.03077928637214411,4.0,4.0,4.0,4.0
1094,36061003001,0.6697502664120868,0.8845135642972735,0.899381394782145,16541,406,33487,789,49200,1511,1489,1909,2324,0.294540837917901,0.28273658434616417,0.36853658536585365,0.3206617580545257,0.9433497536945812,1.0244846139894808,0.2820685023505709,-0.040076797686801835,0.016809047464052984,0.915082382762991,0.4692268641562398,0.21739130434782616,0.3034626778777294,4.0,3.0,3.0,3.0
1095,36061003002,0.8187939101064925,0.9029050937838682,0.9689326090905018,21418,390,40393,701,60625,963,1563,1660,1616,0.2185077971799421,0.208253905379645,0.19061443298969072,0.10272570745724785,0.7974358974358975,0.8859370622840601,0.06206014075495836,-0.046926892004009235,0.07312785780167386,0.3737517831669044,0.5008788651499023,-0.026506024096385583,-0.08470176037178112,4.0,3.0,2.0,3.0
