,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
1687,36081054900,0.9354904578939729,0.9093245985442913,0.9334475973687841,0.1699976552047558,0.37349397590361444,0.10651840006733015,0.287375415282392,0.14155612339983187,0.515819209039548,0.15545424218836873,0.168372511528512,0.17953691356528065,0.15515336106898867,0.44192670065926903,0.22219831644924934,0.20539016682585495,0.21922634944597505,0.04310454572777154,0.08854935956805468,0.6215344553570217,0.3488471586020017,0.2985073638658111,0.3009472678757929,0.008827072806549596,0.22190343229373288,3.0,4.0,3.0,3.0
1688,36081055100,0.9924028098673482,0.9324851888352422,0.8941610226434071,0.18352850305513027,0.3602409638554217,0.11867990826267175,0.2691029900332226,0.1230726541566063,0.47344632768361583,0.16223729567441345,0.1616241142728602,0.17396048005818887,0.13527747517065747,0.3813593497812834,0.23331549807666252,0.19659956957452476,0.2101854822210257,0.04431001080412171,0.07875792444974757,0.5970895140848748,0.3236421315785536,0.290904395706616,0.24145945568125224,0.008928378431188912,0.2736217053988767,3.0,3.0,4.0,3.0
1689,36081055200,0.9440985184672465,0.8269656284935674,0.9441596975937322,0.2311485358822637,0.4879518072289157,0.24749616007742967,0.3233665559246955,0.258615334280354,0.5333333333333333,0.058156343822973425,0.06444719379147452,0.06764456297733058,0.1365475979777979,0.21779449121914488,0.12448341457284552,0.1792189900587813,0.18558829803471566,0.09856107749929047,0.09199401473447946,0.3485072834243313,0.39026972441614055,0.2765349646629314,0.25836660556673186,0.008920405940093013,0.24233934836849347,2.0,2.0,2.0,2.0
1690,36081055300,0.8965221364068477,0.9115494465447096,0.744018488275415,0.14621177638929117,0.3819277108433735,0.11706503671597197,0.24750830564784054,0.08505791873568598,0.5,0.07839430668297565,0.06624676639298167,0.0718875015153352,0.1904016499748383,0.3586759510781948,0.33304010671357104,0.21735198033812675,0.17619430439042338,0.06836697100068814,0.062217579805136716,0.4273161024454546,0.2702117409239351,0.3303501212037313,0.17304461241530394,0.00924258964066127,0.42535501842026113,3.0,3.0,4.0,3.0
1691,36081055400,0.8832334319057451,0.7375889002866772,0.8366708784606743,0.26278258230920953,0.3216867469879518,0.27732131209628214,0.2596899224806202,0.3391300386401004,0.48418079096045197,0.026242633159123764,0.029917894500056236,0.03297369378106437,0.06623441773973958,0.14891187119877042,0.081283798283542,0.16846163214030632,0.2272739398795317,0.09546386671034758,0.09672644480796933,0.4130083162808351,0.38554435440720447,0.30700488686545746,0.30765812938608483,0.009861252447437479,0.2229539031294882,2.0,1.0,1.0,1.0
1692,36081055500,0.9002080446109367,0.9009342233145903,0.9226591767350416,0.17274934138839465,0.43855421686746987,0.128779430639426,0.2912513842746401,0.22743405712771111,0.5186440677966102,0.05070610474813744,0.057698796535822744,0.05794641774760577,0.17835630604756642,0.38117224166520863,0.1393348357411005,0.21306694841664509,0.18437329225912819,0.05839704825994505,0.09546533957671408,0.4803162226629054,0.3478712374068866,0.29649001872159036,0.40789527557673694,0.008543547471396651,0.15319249109726008,3.0,3.0,2.0,3.0
1693,36081055600,0.6547504727154408,0.7578949174351083,0.9206436480216429,0.34571936938800846,0.8048192771084337,0.26225619121762367,0.32502768549280175,0.26103396435833826,0.7790960451977401,0.007783831869231625,0.0058486109548982115,0.00618256758394957,0.14042076199702722,0.20452973550419354,0.1812732985419218,0.2508229950633968,0.07844548202788228,0.051169830999487624,0.06003593749278247,0.3210778882412829,0.41492803023836566,0.40535029013181073,0.2462011410364319,0.012479376805071007,0.37317389660906675,1.0,1.0,2.0,1.0
1694,36081055700,0.9101599199950048,0.9556549367465058,0.9133352487095793,0.16828733396780735,0.42289156626506025,0.14997790729480084,0.29955703211517165,0.1396179061455568,0.5090395480225989,0.1086400533748471,0.12608255539309415,0.124863619832707,0.17761772878014775,0.3406242482574937,0.22231863160947216,0.2264119580786511,0.20025173303463734,0.0778811753996209,0.09741715391968857,0.43093640183221976,0.32251141678144135,0.28348480384768227,0.22185018718031532,0.008162028566256118,0.29067606531937834,3.0,3.0,3.0,3.0
1695,36081055800,0.7194917812398969,0.5875084374120645,0.7947010040238388,0.3191059433662984,0.7180722891566265,0.33396280009257895,0.4064230343300111,0.3018607713939012,0.36045197740112994,0.004003113532747692,0.0057361376673040155,0.007394835737665172,0.13662375723444786,0.19494165135300678,0.06828949740208577,0.16494570147323498,0.14959488838281118,0.09289698235021775,0.13714383377688796,0.31420051439623614,0.4546597448196947,0.1424661865436879,0.22420439962139832,0.014421870963196094,0.1479767452785323,1.0,1.0,1.0,1.0
1696,36081055900,0.7751924544887274,0.6737774859190307,0.7416426713348344,0.12835685025034138,0.41807228915662653,0.12237780629957708,0.2840531561461794,0.10181024521761459,0.42033898305084744,0.03547203380406983,0.029130581486896862,0.03576191053461025,0.239001668516392,0.3896333230145421,0.24758100512036985,0.17811593395103456,0.18924957628388553,0.08966174975930573,0.06065184576650691,0.3777964650918503,0.37212141144855715,0.2458274797416764,0.19660200138064785,0.01103791234774293,0.2856749769463397,4.0,3.0,4.0,4.0
